DUP_ID,UC1_COI,UC2_COI,UC3_COI,UC4_COI,UC5_COI,UC6_COI,UC7_COI,UC9_COI,UC10_COI,UC12_COI,UC13_COI,UC14_COI,UC15_COI,GOC2a_COI,GOC2b_COI,CP23_COI,UC3_2_COI,CP23_2_COI,UC3_1_COI,CP23_1_COI,NTC_2_COI
OTU_461,0,0,0,0,0,0,0,0,0,0,0,0,1,1141,0,0,0,0,0,0,0
OTU_463,0,0,891,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,166,0,0
OTU_467,0,7,2,0,29,0,31,0,1,9,22,128,88,0,0,527,26,6,0,483,0
OTU_468,0,0,0,0,0,0,0,0,0,0,0,11,0,1530,1161,14,0,7,0,18,0
OTU_469,0,0,0,0,0,0,0,0,0,0,19,883,586,359,96,39,0,0,0,74,0
OTU_472,0,0,0,0,0,0,0,0,0,0,0,0,0,805,216,0,0,72,0,0,0
OTU_473,90,323,265,6,60,20,9,136,15,8,0,1,11,0,0,0,62,0,144,0,0
OTU_475,672,528,32,36,0,11,26,0,1,5,0,0,3,0,0,0,137,0,0,0,0
OTU_476,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1083,0,0,0,0,0,0
OTU_478,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1103,0,0,0,0,0,0
OTU_481,0,0,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_482,7,1,109,9,306,14,639,2,2,0,0,9,0,0,0,0,11,0,76,0,0
OTU_487,168,4,0,16,232,35,519,6,2,0,0,0,0,0,0,0,16,0,0,0,0
OTU_488,0,0,0,0,0,0,0,0,0,19,457,150,277,253,157,42,0,2,0,65,0
OTU_489,0,0,0,0,0,0,0,0,0,0,0,1038,0,0,0,0,0,0,0,0,0
OTU_490,0,0,0,0,0,0,0,0,0,3,0,34,0,18,959,10,0,1,0,26,0
OTU_492,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,407,0,9,0,541,0
OTU_493,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,582,0,925,0,616,0
OTU_495,0,1,4,0,0,0,0,0,49,0,0,0,5,0,0,370,1,205,21,354,0
OTU_496,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,0,0,0,0,0,0,0
OTU_498,0,0,0,0,0,0,0,0,86,87,337,802,289,0,24,70,0,26,0,97,0
OTU_499,0,1236,0,0,1562,0,408,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_503,0,0,0,0,0,0,0,0,56,48,429,101,113,249,153,27,0,2,0,32,0
OTU_506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,0,0,0,0,0,0
OTU_509,30,52,233,0,403,0,161,113,0,0,2,5,0,0,0,0,84,0,109,0,0
OTU_510,2,31,50,16,53,15,41,8,11,38,116,32,533,247,204,69,3,1,21,104,0
OTU_511,0,0,663,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,295,0,0
OTU_514,0,0,0,0,0,0,0,1026,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_515,0,0,0,0,0,0,0,0,0,0,0,0,0,936,0,0,0,0,0,0,0
OTU_517,15,99,47,8,409,152,92,2,79,23,57,43,57,31,19,9,5,3,11,17,0
OTU_518,0,0,0,0,0,1,0,0,0,0,0,338,18,558,213,18,0,6,0,33,0
OTU_519,581,1,116,1,731,0,177,7,1,0,0,0,0,0,0,0,9,0,39,0,0
OTU_521,0,0,0,0,0,0,0,0,0,0,0,0,266,0,847,0,0,0,0,0,0
OTU_523,304,232,14,60,465,593,623,0,27,0,19,0,0,0,0,0,40,0,2,0,1
OTU_525,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,732,0,44,0,691,0
OTU_526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,0,0,0,0,0,0
OTU_527,46,38,112,14,43,9,8,138,18,2,0,1,20,0,0,154,17,19,65,176,0
OTU_528,0,0,0,0,0,0,0,0,0,0,0,0,0,729,236,0,0,0,0,0,0
OTU_529,717,1,226,224,253,1,0,0,0,0,0,0,0,0,0,0,7,0,109,0,0
OTU_532,0,1,0,0,0,0,0,0,0,0,0,0,0,6,260,0,0,657,0,0,1
OTU_534,397,674,28,46,0,27,17,0,0,0,0,0,0,0,0,0,14,0,13,0,0
OTU_537,0,0,0,0,0,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,0
OTU_538,310,0,66,0,454,0,0,565,0,0,0,0,0,0,0,0,0,0,33,0,0
OTU_539,0,0,0,3468,198,5,8,24,0,0,0,2,0,0,0,0,0,0,0,1,0
OTU_541,9,0,0,0,0,0,0,1003,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,370,0,382,0
OTU_543,26,145,164,0,57,30,83,19,166,25,201,21,0,0,0,0,25,0,15,0,0
OTU_544,0,0,0,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_547,0,0,0,0,0,0,0,0,0,0,0,707,213,0,0,0,0,0,0,0,0
OTU_549,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,0,0,0,0,0,0
OTU_551,35,12,507,0,164,4,43,6,2,0,1,0,0,0,0,0,3,0,147,0,0
OTU_553,0,0,0,0,0,0,0,0,60,43,102,38,63,88,284,104,0,37,0,111,0
OTU_554,0,0,70,0,0,0,0,0,21,61,249,923,0,0,0,0,0,0,58,0,0
OTU_555,0,0,0,0,14,16,569,0,180,16,42,37,6,12,22,5,0,25,0,3,0
OTU_558,0,0,0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,309,0,421,0
OTU_560,0,0,0,0,0,0,0,0,0,0,1252,0,0,0,0,0,0,0,0,0,0
OTU_562,0,0,0,0,0,885,0,1,2,0,12,47,3,4,11,0,0,0,0,0,0
OTU_563,0,0,0,0,816,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_567,0,0,0,0,0,0,0,0,0,0,0,81,18,704,1007,14,0,3,0,0,0
OTU_568,0,0,0,0,0,0,0,0,0,34,0,918,437,68,0,0,0,0,0,0,0
OTU_571,0,0,0,0,0,3,0,935,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_572,0,0,0,0,0,0,0,0,0,0,887,0,0,0,0,0,0,0,0,0,0
OTU_574,0,0,0,0,0,0,0,0,2,2,39,663,81,46,26,44,0,28,0,50,0
OTU_575,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,0,0,0,0,0,0
OTU_577,0,0,0,0,0,0,0,66,53,219,186,163,187,15,3,55,0,0,0,64,0
OTU_578,0,1,29,392,21,41,19,0,0,0,49,0,2,385,5,0,4,1,6,0,0
OTU_579,0,0,0,0,0,0,0,0,0,0,0,0,0,854,0,0,0,0,0,0,0
OTU_580,27,72,218,0,60,32,144,2,130,54,74,63,3,0,0,0,48,0,57,0,0
OTU_582,0,0,0,0,0,0,0,0,0,0,0,0,0,1638,2,0,0,0,0,0,0
OTU_584,0,1,0,0,0,9,0,0,18,243,176,229,93,0,19,25,0,35,0,21,0
OTU_587,0,0,562,0,9,36,42,0,1,1,0,0,0,0,0,0,69,0,335,0,0
OTU_588,0,0,0,0,0,0,0,0,0,0,0,1411,0,0,0,0,0,0,0,0,0
OTU_591,0,0,0,0,0,0,0,0,0,0,0,0,0,788,0,0,0,0,0,0,0
OTU_592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,0,0,0,0,0,0
OTU_595,0,0,2,0,0,0,5,118,91,46,145,332,61,1,5,17,0,2,0,30,0
OTU_597,0,0,0,0,0,0,0,0,0,0,0,699,110,0,0,0,0,0,0,0,0
OTU_598,0,0,0,0,0,1,0,0,0,2,0,0,0,824,0,0,0,0,0,0,0
OTU_599,0,0,0,0,0,0,0,0,0,32,0,54,1030,54,0,1593,0,198,0,1508,0
OTU_600,0,0,0,0,0,0,0,0,0,0,61,502,42,195,464,2,0,0,0,0,0
OTU_605,1,5,2,1072,0,2,207,0,0,0,11,1,0,0,0,4,13,0,0,2,0
OTU_606,0,60,899,356,0,0,0,0,0,0,0,0,0,0,0,0,67,0,300,0,0
OTU_607,0,0,2,32,0,0,103,0,11,0,0,0,0,0,0,407,0,0,0,460,0
OTU_608,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0
OTU_612,0,0,0,0,0,1,0,0,0,0,62,95,31,594,121,0,0,19,0,2,0
OTU_613,0,0,0,0,0,0,0,0,0,0,0,0,0,808,0,0,0,0,0,0,0
OTU_614,0,0,0,0,38,8,0,0,0,38,61,73,231,263,209,51,0,0,0,30,0
OTU_615,5,0,93,0,130,0,222,0,63,1,114,114,0,0,8,33,14,3,17,24,0
OTU_616,0,296,181,41,73,0,21,0,0,0,30,0,2,0,0,0,61,0,96,0,0
OTU_617,0,0,489,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,208,0,0
OTU_620,0,0,0,0,0,0,1,0,0,0,0,0,0,0,758,0,0,0,0,0,0
OTU_621,0,0,0,0,0,0,0,0,0,0,0,0,0,949,1439,48,0,54,0,36,0
OTU_622,0,0,0,0,0,0,0,0,0,0,0,0,822,0,0,0,0,0,0,0,0
OTU_623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,0,0,0,0,0,0
OTU_625,0,0,0,0,0,0,0,0,2,4,127,113,141,240,242,15,0,5,0,9,0
OTU_627,0,0,0,0,0,0,0,0,0,828,0,0,0,0,0,0,0,0,0,0,0
OTU_631,0,0,0,0,0,0,0,0,0,0,769,0,0,0,0,0,0,0,0,0,0
OTU_639,0,0,511,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,214,0,0
OTU_641,48,0,24,1,1338,0,356,0,134,0,0,0,0,0,0,0,0,0,44,0,0
OTU_643,0,7,0,26,2,631,71,2,43,47,37,56,37,0,0,0,0,0,0,0,0
OTU_645,0,0,0,0,0,0,1,0,0,0,0,0,0,371,335,3,0,7,0,0,0
OTU_646,0,0,0,0,0,0,0,0,0,0,0,0,0,773,0,0,0,0,0,0,0
OTU_652,0,0,0,0,0,0,0,0,0,0,0,0,855,0,0,15,0,20,0,0,1
OTU_653,0,0,0,0,0,0,0,0,450,0,244,0,135,0,0,0,0,0,0,0,0
OTU_654,0,0,0,0,0,0,0,0,0,0,0,0,0,743,0,0,0,0,0,0,0
OTU_655,0,0,0,1,0,0,0,0,0,5,1,2074,128,3622,1402,114,0,45,0,176,0
OTU_656,0,0,0,0,0,0,0,0,0,0,0,100,1,407,267,7,0,13,0,12,0
OTU_658,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,226,0,0,0,245,0
OTU_660,0,0,0,0,0,0,0,0,0,0,0,0,0,747,0,0,0,0,0,0,0
OTU_661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,0,1035,0,1166,0
OTU_662,0,0,0,0,0,0,0,0,0,0,0,0,732,0,0,0,0,0,0,0,0
OTU_665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0,0,0,0,0,0
OTU_666,0,0,0,0,0,0,0,0,0,0,0,0,0,704,1,0,0,0,0,0,0
OTU_673,4,1,1,0,494,0,145,0,84,0,0,0,0,0,0,0,0,0,0,0,0
OTU_678,0,0,0,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_679,0,9,224,9,26,301,294,0,4,0,0,0,0,0,0,0,163,0,107,0,0
OTU_681,0,0,0,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_686,0,0,0,660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_688,935,84,19,16,15,0,6,4,0,0,0,0,0,0,0,0,0,0,8,0,0
OTU_689,0,0,331,400,285,38,17,0,31,0,0,0,0,0,0,0,27,0,109,0,0
OTU_690,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_691,0,1,0,715,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0
OTU_694,0,0,0,0,0,0,0,0,12,132,46,233,71,0,36,70,0,0,0,43,0
OTU_696,0,0,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_697,0,0,0,0,0,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,0
OTU_698,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,0,0,0,0
OTU_702,0,0,0,0,0,0,0,0,0,8,48,99,8,576,424,57,0,11,0,40,0
OTU_703,0,0,0,0,0,0,0,0,192,0,0,491,3,0,0,0,0,0,0,0,0
OTU_705,0,0,0,0,0,0,0,0,0,0,0,0,0,688,0,0,0,0,0,0,0
OTU_706,0,0,0,40,123,645,93,116,106,153,15,127,219,0,0,16,0,1,0,2,1
OTU_707,0,0,0,0,0,0,0,0,0,0,0,0,0,394,145,77,0,54,0,95,0
OTU_708,0,0,0,0,0,0,0,0,24,34,116,300,106,0,10,36,0,6,0,46,0
OTU_711,6,0,0,0,0,0,2,98,183,82,176,227,51,0,0,32,0,2,0,21,0
OTU_712,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,617,0,0,0
OTU_713,0,0,0,1,2,415,91,0,244,7,0,0,0,0,0,0,0,0,0,0,0
OTU_717,0,0,0,0,0,0,0,0,9,0,3,0,31,0,0,274,0,128,0,250,0
OTU_721,0,0,0,0,0,1241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_722,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0,0
OTU_724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1054,0,0,0
OTU_726,26,0,7,0,501,0,123,0,28,0,0,0,0,0,0,0,0,0,0,0,0
OTU_727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0
OTU_728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0
OTU_730,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,743,0,0,0,0
OTU_734,27,179,91,38,78,20,65,10,7,11,14,3,4,4,0,0,3,0,30,0,0
OTU_735,0,0,0,0,0,417,0,0,0,270,52,71,0,0,0,0,0,0,0,0,0
OTU_736,23,13,8,0,1261,1,387,1,34,0,0,0,0,0,0,0,6,0,0,0,0
OTU_737,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0,0,0,0,0,0,0
OTU_738,0,0,0,0,0,0,0,0,0,0,0,0,0,638,6,0,0,0,0,0,0
OTU_739,0,0,0,0,0,0,0,0,4,193,120,481,60,105,89,4,0,1,0,8,0
OTU_742,0,0,0,0,0,125,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0
OTU_745,0,0,0,0,0,0,0,0,0,0,0,0,228,193,252,0,0,6,0,0,0
OTU_746,0,0,0,0,0,16,49,0,1081,4,29,0,0,0,0,0,0,0,0,0,0
OTU_748,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_751,0,0,0,0,0,0,0,0,0,1,0,0,570,0,0,0,0,0,0,0,0
OTU_752,0,0,0,0,0,0,0,0,0,0,29,348,64,0,16,54,0,0,0,63,0
OTU_753,0,0,0,0,0,0,0,0,0,0,0,0,15,0,606,0,0,9,0,0,0
OTU_754,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0,0
OTU_758,1319,15,13,7,253,52,185,1594,0,0,0,0,0,0,1,0,8,0,0,0,0
OTU_759,80,54,7,13,135,193,0,0,4,0,11,0,0,1,0,0,18,0,2,0,0
OTU_763,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,295,0,0,0,281,0
OTU_764,0,564,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_765,0,0,0,0,0,0,0,0,0,91,28,248,8,75,25,55,0,2,0,42,0
OTU_766,186,153,277,51,121,161,653,164,41,31,1,0,27,0,0,0,343,0,202,0,0
OTU_767,0,0,0,0,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0
OTU_768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,39,0,269,0
OTU_771,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0
OTU_774,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,566,0,0,0
OTU_777,0,0,0,0,0,0,0,0,399,35,17,120,25,20,54,20,0,2,0,16,0
OTU_778,445,131,14,0,8,0,27,1,3,0,0,0,0,0,0,0,16,0,0,0,0
OTU_787,0,33,7,0,1,4,0,116,25,66,0,92,51,0,0,137,0,36,0,152,0
OTU_788,0,0,0,0,0,0,0,0,46,0,624,0,0,0,0,0,0,0,0,0,0
OTU_790,0,250,0,0,0,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_791,0,0,0,0,0,0,0,0,0,1,0,10,161,12,0,248,0,39,0,266,0
OTU_792,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0
OTU_794,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,317,0,0,0,262,0
OTU_796,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0,0,0,0,0
OTU_799,0,0,0,0,0,0,0,0,0,0,0,0,0,555,5,0,0,0,0,0,0
OTU_800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0
OTU_801,0,0,0,0,0,0,0,0,16,28,192,333,2,250,255,3,0,0,0,5,0
OTU_804,0,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_805,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0
OTU_809,0,0,288,4,0,0,0,0,127,0,0,0,0,0,0,0,85,0,87,0,0
OTU_810,0,0,0,0,0,0,0,0,0,0,0,0,0,400,408,2,0,7,0,2,0
OTU_812,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,0,0
OTU_818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0
OTU_819,0,1,4,345,1,145,34,18,41,0,1,0,0,14,0,6,1,1,3,16,0
OTU_823,0,34,18,232,364,345,5,161,0,0,0,0,0,0,0,0,4,0,29,0,0
OTU_826,0,0,0,0,0,0,0,0,28,1,41,157,52,124,22,376,0,115,0,373,0
OTU_827,0,0,0,1,0,5,0,0,37,5,340,472,138,12,168,115,0,26,0,105,0
OTU_830,0,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_832,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0
OTU_833,1,0,0,0,0,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_836,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_837,0,0,0,0,0,574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_839,6,12,12,0,52,4,14,10,4,1,35,497,15,0,154,0,29,0,1,0,0
OTU_842,0,0,0,0,0,0,0,0,0,0,0,0,549,0,0,0,0,0,0,0,0
OTU_844,13,12,35,9,25,28,212,22,12,5,0,0,4,0,0,0,58,0,27,0,0
OTU_848,0,0,0,516,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_849,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0
OTU_852,0,0,0,1,0,0,0,0,1,0,0,1071,0,0,0,0,0,0,0,0,0
OTU_853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0
OTU_854,0,0,1,0,180,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_856,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,5,0,1,0,8,0
OTU_860,0,0,0,0,0,0,1,0,356,0,245,0,0,4,51,4,0,0,0,3,0
OTU_861,0,0,0,0,0,4,7,39,128,52,101,450,15,0,0,29,4,3,0,25,0
OTU_862,18,4,321,0,7,0,25,0,0,0,0,0,0,0,0,0,87,0,85,0,0
OTU_864,0,0,0,0,0,0,0,0,73,170,100,108,102,65,20,13,0,5,0,3,0
OTU_865,0,0,0,0,0,0,0,0,0,0,0,0,0,559,6,0,0,0,0,0,0
OTU_867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,522,0,0,0
OTU_868,0,0,0,0,0,0,0,0,28,47,275,109,28,1,0,86,0,15,0,95,0
OTU_871,0,0,0,0,0,0,0,0,0,1,0,445,24,511,230,26,0,6,0,9,0
OTU_876,0,0,0,0,0,0,0,0,0,0,0,0,500,0,14,0,0,0,0,0,0
OTU_877,0,0,0,516,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
OTU_878,0,0,433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,140,0,0
OTU_884,0,0,0,0,0,0,0,0,0,0,125,159,48,64,55,32,0,40,0,27,0
OTU_885,0,0,0,0,0,0,0,0,0,0,0,0,0,4,559,0,0,0,0,0,0
OTU_886,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0
OTU_888,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0
OTU_890,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,122,0,0
OTU_894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0
OTU_898,0,0,0,0,0,1,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_901,0,0,0,0,0,0,0,0,0,0,0,0,0,458,762,0,0,124,0,0,0
OTU_902,0,0,0,0,0,0,0,0,0,0,0,0,1,0,499,0,0,0,0,0,0
OTU_911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0
OTU_913,0,0,0,1,0,4,0,0,3,163,26,0,18,0,316,1,0,1,0,1,0
OTU_914,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_915,0,0,0,0,0,0,0,0,0,0,130,127,104,737,447,24,0,0,0,11,0
OTU_917,0,10,146,0,113,0,123,16,21,0,40,0,0,0,0,0,2,0,44,0,0
OTU_918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630
OTU_922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,182,0
OTU_923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0
OTU_924,0,0,0,0,0,0,0,0,221,19,64,24,53,18,29,21,0,0,0,56,0
OTU_927,0,0,0,0,0,0,0,0,0,390,1,141,50,2,0,0,0,0,0,0,0
OTU_928,0,32,25,0,1,0,530,0,68,0,0,0,0,0,0,0,0,0,8,0,0
OTU_929,0,0,0,0,0,0,0,0,0,0,43,8,33,259,245,33,0,1,0,36,0
OTU_932,4,7,16,0,0,1,11,3,377,8,28,340,37,0,0,2,3,1,5,1,0
OTU_933,0,0,0,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0
OTU_934,0,0,0,0,0,0,0,0,0,0,0,0,0,493,2,0,0,0,0,0,0
OTU_939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0
OTU_940,0,0,367,2,346,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0
OTU_944,235,58,229,3,1207,1,391,16,23,0,5,0,0,0,0,0,87,0,78,0,0
OTU_945,0,0,0,0,19,4,486,0,0,0,7,0,0,0,1,0,0,0,0,0,0
OTU_947,1,22,25,0,50,16,73,2,87,34,121,10,2,0,0,0,4,0,5,0,0
OTU_955,28,10,82,53,107,82,53,29,58,18,20,166,26,50,51,6,91,6,25,5,0
OTU_957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0
OTU_962,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_966,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0
OTU_971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,1,0,240,0
OTU_986,0,0,0,0,0,0,0,0,0,7,0,59,20,147,351,27,0,0,0,0,0
OTU_990,21,1,18,0,191,0,278,0,19,0,0,0,0,0,0,0,29,0,1,1,0
OTU_992,286,175,15,34,0,1,23,0,1,0,0,0,0,0,0,0,0,0,16,0,0
OTU_999,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1001,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0
OTU_1003,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0
OTU_1004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,115,0,239,0,57,0
OTU_1005,0,0,0,0,0,0,0,0,0,0,0,0,9,164,154,79,0,8,0,81,0
OTU_1007,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0
OTU_1008,0,1,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0
OTU_1018,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0
OTU_1019,0,0,8,0,0,2,0,36,99,35,175,325,58,11,0,3,0,9,8,2,0
OTU_1020,0,0,0,0,0,0,0,0,11,17,679,3,0,173,56,1,0,2,0,5,0
OTU_1023,0,0,0,0,0,0,0,0,7,52,59,146,477,309,249,35,0,8,0,38,0
OTU_1025,8,8,188,0,26,0,64,20,0,0,0,0,0,0,0,0,11,0,103,0,0
OTU_1027,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0
OTU_1028,0,0,0,0,0,0,0,0,70,16,38,129,85,4,0,135,0,22,0,116,0
OTU_1036,0,0,0,0,439,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_1038,0,0,0,0,0,0,0,134,0,21,0,298,6,0,0,42,0,8,0,29,0
OTU_1041,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0
OTU_1046,0,0,0,0,0,0,0,0,438,208,119,528,128,47,308,121,0,13,0,121,0
OTU_1051,0,0,0,0,0,0,187,0,109,5,99,0,0,0,0,0,0,0,0,0,0
OTU_1052,0,0,0,0,0,0,0,0,437,0,10,0,0,0,0,0,0,0,0,0,0
OTU_1056,81,0,57,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1063,0,0,0,0,0,0,0,356,84,0,0,2,0,0,0,2,0,2,0,0,0
OTU_1064,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0
OTU_1065,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0
OTU_1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,427,0,345,0
OTU_1070,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1076,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0
OTU_1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0
OTU_1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0
OTU_1082,0,0,0,0,98,154,13,438,0,3,35,103,742,0,0,7,0,76,0,0,0
OTU_1083,0,0,0,0,0,0,0,0,2,12,36,229,68,24,10,33,0,5,0,28,0
OTU_1089,0,51,0,0,799,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_1090,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0
