OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_32,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Ctenocalanus,s_
OTU_33,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_35,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,g_,s_
OTU_36,Eukaryota,Ctenophora,Tentaculata,o_,f_,g_,s_
OTU_37,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Centropagidae,Centropages,Centropages furcatus
OTU_38,Eukaryota,Arthropoda,Insecta,Coleoptera,Coccinellidae,g_,s_
OTU_40,Eukaryota,Chordata,Thaliacea,Salpida,Salpidae,Thalia,Thalia orientalis
OTU_42,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,s_
OTU_44,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Temoridae,Temora,s_
OTU_45,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Nyctiphanes,Nyctiphanes simplex
OTU_46,Eukaryota,Basidiomycota,c_,o_,f_,g_,s_
OTU_47,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,Nanomia bijuga
OTU_50,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_52,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,s_
OTU_59,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_60,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_61,Eukaryota,Mollusca,Gastropoda,Neogastropoda,f_,g_,s_
OTU_86,Eukaryota,Chordata,Appendicularia,unknown,Oikopleuridae,Oikopleura,Oikopleura dioica
OTU_97,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_100,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_113,Eukaryota,unknown,Dinophyceae,Pyrocystales,Pyrocystaceae,Pyrocystis,Pyrocystis noctiluca
OTU_132,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,s_
OTU_137,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_142,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_143,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_163,Eukaryota,Chordata,Thaliacea,Salpida,Salpidae,Cyclosalpa,s_
OTU_176,Eukaryota,unknown,Dinophyceae,Syndiniales,f_,g_,s_
OTU_179,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Muggiaea,s_
OTU_185,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_199,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus
OTU_216,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Pontellidae,g_,s_
OTU_229,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Flaccisagitta,Flaccisagitta enflata
OTU_238,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_245,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,s_
OTU_255,Eukaryota,Arthropoda,Malacostraca,Mysida,Mysidae,g_,s_
OTU_273,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,s_
OTU_274,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,s_
OTU_278,Eukaryota,Streptophyta,unknown,Cucurbitales,Cucurbitaceae,g_,s_
OTU_280,Eukaryota,Mollusca,Gastropoda,Thecosomata,Cavoliniidae,Hyalocylis,Hyalocylis striata
OTU_281,Eukaryota,Chordata,Thaliacea,Salpida,Salpidae,Thalia,s_
OTU_284,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_290,Eukaryota,Arthropoda,Malacostraca,Decapoda,f_,g_,s_
OTU_296,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_298,Eukaryota,Annelida,Polychaeta,Phyllodocida,f_,g_,s_
OTU_299,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_318,Eukaryota,Arthropoda,Malacostraca,Decapoda,f_,g_,s_
OTU_320,Eukaryota,Arthropoda,Malacostraca,unknown,Squillidae,g_,s_
OTU_330,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_333,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_338,Eukaryota,unknown,Dinophyceae,Syndiniales,f_,g_,s_
OTU_339,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia brevis
OTU_344,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Geryoniidae,g_,s_
OTU_356,Eukaryota,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,Tomopteris helgolandica
OTU_360,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus
OTU_363,Eukaryota,Chordata,Ascidiacea,Enterogona,Ascidiidae,Phallusia,s_
OTU_378,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_398,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,Oncaea,Oncaea sp. DZMB524
OTU_418,Eukaryota,unknown,Dinophyceae,Syndiniales,Syndiniaceae,g_,s_
OTU_429,Eukaryota,Mollusca,Gastropoda,unknown,Haliotidae,g_,s_
OTU_431,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Mecynoceridae,Mecynocera,Mecynocera clausi
OTU_441,Eukaryota,Chordata,Thaliacea,Doliolida,Doliolidae,g_,s_
OTU_445,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_460,Eukaryota,Arthropoda,Malacostraca,Decapoda,Pandalidae,Plesionika,s_
OTU_464,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Pontellidae,g_,s_
OTU_502,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,Sagitta setosa
OTU_517,Eukaryota,Arthropoda,Hexanauplia,unknown,unknown,unknown,Copepoda environmental sample
OTU_523,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia,Metschnikowia sp. JJW-2009a
OTU_532,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_538,Eukaryota,Mollusca,Gastropoda,Thecosomata,Cymbuliidae,Corolla,Corolla spectabilis
OTU_548,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_563,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_616,Eukaryota,Chordata,Appendicularia,unknown,Oikopleuridae,Oikopleura,Oikopleura labradoriensis
OTU_617,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_622,Eukaryota,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,s_
OTU_625,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,s_
OTU_631,Eukaryota,Annelida,Polychaeta,Phyllodocida,Alciopidae,g_,s_
OTU_647,Eukaryota,Mollusca,Gastropoda,o_,f_,g_,s_
OTU_651,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Pontellidae,g_,s_
OTU_652,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_657,Eukaryota,Annelida,Polychaeta,Phyllodocida,Typhloscolecidae,Typhloscolex,Typhloscolex sp. THS-2009
OTU_691,Eukaryota,Mollusca,Gastropoda,Thecosomata,Peraclidae,Peracle,Peracle reticulata
OTU_699,Eukaryota,Chordata,Appendicularia,unknown,Oikopleuridae,Megalocercus,s_
OTU_722,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Temoridae,Temora,s_
OTU_733,Eukaryota,Ctenophora,Tentaculata,o_,f_,g_,s_
OTU_755,Eukaryota,Annelida,Polychaeta,Phyllodocida,f_,g_,s_
OTU_764,Eukaryota,unknown,Dinophyceae,Syndiniales,f_,g_,s_
OTU_779,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_785,Eukaryota,Chordata,Thaliacea,Salpida,Salpidae,Ritteriella,Ritteriella retracta
OTU_791,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Nyctiphanes,Nyctiphanes simplex
OTU_797,Eukaryota,Chordata,Thaliacea,Salpida,Salpidae,Ritteriella,s_
OTU_804,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_842,Eukaryota,Chordata,Actinopteri,o_,f_,g_,s_
OTU_843,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_848,Eukaryota,Chordata,Thaliacea,Doliolida,Doliolidae,g_,s_
OTU_849,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_858,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_869,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,Nanomia bijuga
OTU_870,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Sididae,Penilia,Penilia avirostris
OTU_880,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,g_,s_
OTU_897,Eukaryota,Arthropoda,Insecta,Coleoptera,f_,g_,s_
OTU_904,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_917,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Centropagidae,Centropages,Centropages violaceus
OTU_935,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_943,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Geryoniidae,g_,s_
OTU_956,Eukaryota,Streptophyta,c_,o_,f_,g_,s_
OTU_982,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,Blastodinium,s_
OTU_1005,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,s_
OTU_1010,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_1013,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia lucens
OTU_1031,Eukaryota,Mollusca,Gastropoda,Thecosomata,Creseidae,Creseis,Creseis sp. GG-2005
OTU_1040,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,Sagitta elegans
OTU_1082,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_1085,Eukaryota,Chordata,Thaliacea,Salpida,Salpidae,Thalia,Thalia orientalis
OTU_1105,Eukaryota,Chordata,Actinopteri,Mugiliformes,Mugilidae,g_,s_
OTU_1108,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_1135,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglaura,Aglaura hemistoma
OTU_1151,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,Membranipora membranacea
OTU_1169,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_1183,Eukaryota,unknown,Dinophyceae,Pyrocystales,Pyrocystaceae,Pyrocystis,Pyrocystis noctiluca
OTU_1216,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
OTU_1223,Eukaryota,Ctenophora,Nuda,Beroida,Beroidae,Beroe,s_
OTU_1226,Eukaryota,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,g_,s_
OTU_1234,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_1335,Eukaryota,Arthropoda,c_,o_,f_,g_,s_
OTU_1370,Eukaryota,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,g_,s_
OTU_1404,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Pontellidae,g_,s_
OTU_1406,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,g_,s_
OTU_1420,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_1429,Eukaryota,Arthropoda,Malacostraca,Decapoda,f_,g_,s_
OTU_1438,Eukaryota,Arthropoda,Hexanauplia,Harpacticoida,Euterpinidae,Euterpina,Euterpina acutifrons
OTU_1468,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia lucens
OTU_1473,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_1487,Eukaryota,unknown,Polycystinea,o_,f_,g_,s_
OTU_1517,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,s_
OTU_1533,Eukaryota,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,g_,s_
OTU_1534,Eukaryota,Ctenophora,Tentaculata,o_,f_,g_,s_
OTU_1538,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,s_
OTU_1557,Eukaryota,Chordata,Appendicularia,unknown,Oikopleuridae,Oikopleura,Oikopleura dioica
OTU_1567,Eukaryota,Arthropoda,Hexanauplia,unknown,unknown,unknown,s_
OTU_1586,Eukaryota,Mollusca,Gastropoda,Gymnosomata,Clionidae,Thliptodon,s_
OTU_1587,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,s_
OTU_1588,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_1612,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_1621,Eukaryota,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11305
OTU_1622,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Sididae,Penilia,Penilia avirostris
OTU_1628,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_1637,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Labidocera,Labidocera acuta
OTU_1653,Eukaryota,Arthropoda,Hexanauplia,unknown,unknown,unknown,s_
OTU_1686,Eukaryota,Chordata,Appendicularia,unknown,Oikopleuridae,g_,s_
OTU_1689,Eukaryota,Echinodermata,Ophiuroidea,Ophiurida,f_,g_,s_
OTU_1722,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Geryoniidae,g_,s_
OTU_1766,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_1789,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,s_
OTU_1801,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_1804,Eukaryota,Arthropoda,Malacostraca,unknown,Hemisquillidae,Hemisquilla,Hemisquilla californiensis
OTU_1813,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_1829,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Muggiaea,s_
OTU_1831,Eukaryota,Mollusca,Gastropoda,o_,f_,g_,s_
OTU_1945,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus
OTU_1953,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_1958,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_2015,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,Sagitta setosa
OTU_2079,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,g_,s_
OTU_2130,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,g_,s_
OTU_2131,Eukaryota,Chordata,Thaliacea,Salpida,Salpidae,Thalia,s_
OTU_2156,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,s_
OTU_2236,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Centropagidae,Centropages,Centropages violaceus
OTU_2239,Eukaryota,unknown,Dinophyceae,Syndiniales,f_,g_,s_
OTU_2247,Eukaryota,Chordata,Actinopteri,o_,f_,g_,s_
OTU_2249,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Cryptosporidiidae,g_,s_
OTU_2300,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_2382,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_2453,Eukaryota,unknown,Dinophyceae,Pyrocystales,Pyrocystaceae,Pyrocystis,Pyrocystis noctiluca
OTU_2499,Eukaryota,unknown,Dinophyceae,Pyrocystales,Pyrocystaceae,Pyrocystis,Pyrocystis noctiluca
OTU_2503,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,Sagitta setosa
OTU_2528,Eukaryota,Annelida,Polychaeta,Spionida,Chaetopteridae,g_,s_
OTU_2554,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_2582,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_2585,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,s_
OTU_2632,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_2666,Eukaryota,Mollusca,Gastropoda,Thecosomata,Cavoliniidae,Cavolinia,Cavolinia uncinata
OTU_2688,Eukaryota,Arthropoda,Malacostraca,unknown,Squillidae,g_,s_
OTU_2753,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Cordagalma,Cordagalma cordiforme
OTU_2763,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Geryoniidae,g_,s_
OTU_2831,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_2843,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_2932,not assigned,not assigned,not assigned,not assigned,not assigned,g_,s_
OTU_2939,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,s_
OTU_3005,Eukaryota,unknown,Dinophyceae,Syndiniales,f_,g_,s_
OTU_3006,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_3032,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_3055,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_3098,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Temoridae,Temora,s_
OTU_3100,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,Nanomia bijuga
OTU_3193,Eukaryota,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,g_,s_
OTU_3291,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,Candacia truncata
OTU_3330,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Sapphirinidae,Sapphirina,Sapphirina darwinii
OTU_3407,Eukaryota,Mollusca,Gastropoda,Gymnosomata,f_,g_,s_
OTU_3421,Eukaryota,Chordata,Actinopteri,o_,f_,g_,s_
OTU_3477,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_3497,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_3537,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_3541,Eukaryota,Chordata,Thaliacea,Salpida,Salpidae,Thalia,s_
OTU_3562,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,g_,s_
OTU_3586,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_3675,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_3766,Eukaryota,Annelida,Polychaeta,Phyllodocida,f_,g_,s_
OTU_3767,Eukaryota,Mollusca,Gastropoda,Thecosomata,Cavoliniidae,Clio,Clio pyramidata
OTU_3784,Eukaryota,Chordata,Actinopteri,o_,f_,g_,s_
OTU_3786,Eukaryota,Arthropoda,Malacostraca,Decapoda,Munididae,Munida,Munida quadrispina
OTU_3821,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_3829,Eukaryota,Chordata,Thaliacea,Salpida,Salpidae,Thalia,s_
OTU_3950,not assigned,not assigned,not assigned,not assigned,not assigned,g_,s_
OTU_4041,Eukaryota,unknown,Dinophyceae,Syndiniales,f_,g_,s_
OTU_4087,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_4093,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_4104,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus
OTU_4128,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_4151,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_4181,Eukaryota,Mollusca,Gastropoda,Neogastropoda,f_,g_,s_
OTU_4195,Eukaryota,unknown,Dinophyceae,Syndiniales,f_,g_,s_
OTU_4206,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_4286,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_4297,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_4315,Eukaryota,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce <polychaete>,s_
OTU_4316,Eukaryota,Mollusca,Gastropoda,o_,f_,g_,s_
OTU_4337,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_4338,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_4406,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_4415,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia lucens
OTU_4431,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_4465,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_4472,Eukaryota,Chordata,Thaliacea,Pyrosomata,Pyrosomatidae,g_,s_
OTU_4524,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_4539,Eukaryota,Chordata,Appendicularia,unknown,Oikopleuridae,Oikopleura,Oikopleura labradoriensis
OTU_4575,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calocalanidae,Calocalanus,Calocalanus plumulosus
OTU_4629,Eukaryota,Mollusca,Gastropoda,unknown,Haliotidae,g_,s_
OTU_4634,Eukaryota,Mollusca,Gastropoda,Gymnosomata,Pneumodermatidae,Pneumodermopsis,s_
OTU_4640,Eukaryota,Arthropoda,Malacostraca,Decapoda,f_,g_,s_
OTU_4695,Eukaryota,Cnidaria,Hydrozoa,Narcomedusae,Aeginidae,g_,s_
OTU_4700,Eukaryota,Chordata,Appendicularia,o_,f_,g_,s_
OTU_4704,Eukaryota,Arthropoda,Hexanauplia,unknown,unknown,unknown,Copepoda environmental sample
OTU_4745,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
OTU_4748,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calocalanidae,Calocalanus,Calocalanus plumulosus
OTU_4836,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,Candacia pachydactyla
OTU_4837,Eukaryota,Annelida,Polychaeta,Phyllodocida,Typhloscolecidae,Typhloscolex,Typhloscolex sp. THS-2009
OTU_4989,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Temoridae,Temora,s_
OTU_5020,Eukaryota,Mollusca,Gastropoda,o_,f_,g_,s_
OTU_5052,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_5054,Eukaryota,unknown,Dinophyceae,o_,f_,g_,s_
OTU_5093,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_5149,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Undinula,Undinula vulgaris
OTU_5151,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Ctenocalanus,s_
OTU_5226,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,Candacia truncata
OTU_5234,Eukaryota,Chordata,Thaliacea,Salpida,Salpidae,Thalia,s_
OTU_5277,Eukaryota,unknown,Dinophyceae,Syndiniales,f_,g_,s_
OTU_5387,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calocalanidae,Calocalanus,Calocalanus plumulosus
OTU_5424,Eukaryota,Mollusca,Gastropoda,Thecosomata,Cavoliniidae,Clio,Clio pyramidata
OTU_5425,Eukaryota,Mollusca,Gastropoda,o_,f_,g_,s_
OTU_5472,Eukaryota,unknown,Dinophyceae,Syndiniales,Syndiniaceae,g_,s_
OTU_5476,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_5501,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Temoridae,Temora,s_
OTU_5502,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,Acartia negligens
OTU_5509,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,g_,s_
OTU_5515,Eukaryota,Chordata,Thaliacea,Salpida,Salpidae,Cyclosalpa,s_
OTU_5518,Eukaryota,Mollusca,Gastropoda,Thecosomata,Cavoliniidae,Hyalocylis,Hyalocylis striata
OTU_5550,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_5604,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_5620,Eukaryota,Mollusca,Gastropoda,Nudibranchia,f_,g_,s_
OTU_5622,Eukaryota,Annelida,Polychaeta,Sabellida,Sabellariidae,g_,s_
OTU_5675,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_5678,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,Obelia dichotoma
OTU_5805,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Pontellidae,g_,s_
OTU_5831,Eukaryota,Mollusca,Gastropoda,o_,f_,g_,s_
OTU_5835,Eukaryota,Chordata,Thaliacea,Salpida,Salpidae,Thalia,s_
OTU_5867,Eukaryota,Chordata,Actinopteri,o_,f_,g_,s_
OTU_5904,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,f_,g_,s_
OTU_5983,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_6044,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Pontella,s_
OTU_6056,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,s_
OTU_6177,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_6189,Eukaryota,Arthropoda,Malacostraca,Decapoda,f_,g_,s_
OTU_6228,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_6314,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_6324,Eukaryota,Annelida,Polychaeta,Phyllodocida,Alciopidae,g_,s_
OTU_6333,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,g_,s_
