#DUP_ID	UC1_COI	UC2_COI	UC3_COI	UC4_COI	UC5_COI	UC6_COI	UC7_COI	UC9_COI	UC10_COI	UC12_COI	UC13_COI	UC14_COI	UC15_COI	GOC2a_COI	GOC2b_COI	CP23_COI	UC3_2_COI	CP23_2_COI	UC3_1_COI	CP23_1_COI	NTC_2_COI	taxonomy
OTU_59887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Euchaetidae; g__Paraeuchaeta; s__Paraeuchaeta biloba
OTU_59909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Decapoda;f__;g__;s__
OTU_59912	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_59914	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Annelida; c__Polychaeta; o__Sabellida; f__Sabellariidae; g__Phragmatopoma; s__Phragmatopoma californica
OTU_59970	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Ostracoda; o__Halocyprida; f__Halocyprididae; g__Orthoconchoecia; s__Orthoconchoecia bispinosa
OTU_59971	0	0	0	0	6	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Ostracoda; o__Halocyprida; f__Halocyprididae; g__Orthoconchoecia; s__Orthoconchoecia bispinosa
OTU_59974	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Ostracoda; o__Halocyprida; f__Halocyprididae; g__Orthoconchoecia; s__Orthoconchoecia bispinosa
OTU_59975	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Ostracoda; o__Halocyprida; f__Halocyprididae; g__Orthoconchoecia; s__Orthoconchoecia bispinosa
OTU_59979	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_59980	0	0	0	0	0	0	0	0	5	0	0	0	10	8	5	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_59981	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_59982	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_59983	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_59985	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_59987	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_59988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Eukaryota; p__Mollusca; c__Gastropoda; o__Neogastropoda; f__Turridae; g__Turridrupa; s__Turridrupa cerithina
OTU_60000	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60001	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60085	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Euphausia; s__Euphausia tenera
OTU_60122	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60123	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60126	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60156	0	0	9	0	0	0	0	0	13	0	0	0	0	0	0	0	2	0	2	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60157	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60158	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60160	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60162	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60167	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60168	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60169	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60170	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60172	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60173	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Rhincalanus; s__Rhincalanus nasutus
OTU_60182	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__unknown; o__unknown; f__unknown; g__unknown; s__Crustacea environmental sample
OTU_60265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Branchiopoda; o__Diplostraca; f__Sididae; g__Penilia; s__Penilia avirostris
OTU_60352	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Echinodermata; c__Asteroidea; o__Paxillosida; f__Luidiidae; g__Luidia; s__Luidia foliolata
OTU_60389	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Eucalanus; s__Eucalanus inermis
OTU_60466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Euphausia; s__Euphausia lamelligera
OTU_60467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Euphausia; s__Euphausia lamelligera
OTU_60475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Euphausia; s__Euphausia lamelligera
OTU_60519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	k__Eukaryota; p__Cnidaria; c__Anthozoa; o__Scleractinia; f__Pocilloporidae; g__Stylophora; s__Stylophora pistillata
OTU_60521	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Phaeophyceae; c__unknown; o__Fucales; f__Durvillaeaceae; g__Durvillaea; s__Durvillaea sp. A CIF-2010
OTU_60532	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Eucalanus; s__Eucalanus subtenuis
OTU_60554	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Pareucalanus; s__Pareucalanus sewelli
OTU_60556	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Pareucalanus; s__Pareucalanus sewelli
OTU_60557	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Eucalanus; s__Eucalanus subtenuis
OTU_60567	3	0	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Acartiidae; g__Acartia;s__
OTU_60570	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Acartiidae; g__Acartia;s__
OTU_60581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Mysida; f__Mysidae; g__Siriella; s__Siriella thompsonii
OTU_60582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Mysida; f__Mysidae; g__Siriella; s__Siriella thompsonii
OTU_60584	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Mysida; f__Mysidae; g__Siriella; s__Siriella thompsonii
OTU_60586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60587	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60668	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Acartiidae; g__Acartia;s__
OTU_60693	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Eucalanus; s__Eucalanus subtenuis
OTU_60731	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Pareucalanus; s__Pareucalanus sewelli
OTU_60733	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Pareucalanus; s__Pareucalanus sewelli
OTU_60737	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Mysida; f__Mysidae; g__Siriella; s__Siriella thompsonii
OTU_60738	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Eucalanus; s__Eucalanus subtenuis
OTU_60739	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Eucalanus; s__Eucalanus subtenuis
OTU_60741	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60743	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60744	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60745	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60746	0	0	0	0	0	0	0	0	0	0	1	6	4	0	0	3	0	0	0	9	0	k__Eukaryota; p__Arthropoda; c__Ostracoda; o__Halocyprida; f__Halocyprididae; g__Porroecia; s__Porroecia spinirostris
OTU_60748	0	0	0	0	0	0	0	0	6	0	0	0	2	2	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Eucalanus; s__Eucalanus subtenuis
OTU_60758	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60759	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Eucalanus; s__Eucalanus subtenuis
OTU_60760	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60761	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60763	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Eucalanus; s__Eucalanus subtenuis
OTU_60780	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60784	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60786	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Eucalanus; s__Eucalanus subtenuis
OTU_60787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Eucalanus; s__Eucalanus subtenuis
OTU_60788	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60789	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60790	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60792	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60793	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60794	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60795	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60796	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60799	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60801	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60802	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60804	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60806	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60810	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60811	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60812	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60813	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60814	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60815	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60816	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60817	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60818	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60820	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Eucalanus; s__Eucalanus subtenuis
OTU_60822	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Eucalanus; s__Eucalanus subtenuis
OTU_60823	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60824	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus monachus
OTU_60827	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60829	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60831	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60832	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60834	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae;g__;s__
OTU_60836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60838	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60842	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60843	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60844	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60846	0	0	0	0	0	0	0	0	0	0	0	2	3	0	3	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60849	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
OTU_60850	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus;s__
