,UC1,UC2,UC3,UC4,UC5,UC6,UC7,UC9,UC10,UC12,UC13,UC14,UC15,GOC2a,GOC2b,CP23,UC3_2,CP23_2,UC3_1,CP23_1,NTC_1
OTU_101189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_101191,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101194,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_101209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_101218,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_101221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101224,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_101232,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_101239,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU_101240,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101241,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101243,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101244,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101246,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU_101247,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
OTU_101254,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101255,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU_101256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101257,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU_101261,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_101262,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_101265,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_101267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_101280,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101281,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101292,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101298,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1013,52,8,11,0,179,1,24,1,0,0,0,0,0,0,0,0,8,0,1,0,0
OTU_101300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_101320,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101351,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101361,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101373,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101375,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_101390,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_101392,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_101394,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_101406,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU_101411,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_101412,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU_101414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101425,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_101433,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_101439,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_101441,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101444,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_101464,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_101479,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101480,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101485,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101486,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101487,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101492,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_101493,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101496,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU_101499,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_101504,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101505,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101521,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_101523,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU_101524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU_101529,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101530,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_101534,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101535,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_101539,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101551,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU_101552,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101555,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101560,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101561,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_101566,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU_101575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_101578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101583,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU_101585,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_101588,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101589,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101592,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_101597,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101608,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101624,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101631,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101633,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101639,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101640,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_101644,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_101646,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU_101656,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_101657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_101664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_101666,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101668,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101672,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101674,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101685,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101687,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101694,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU_101700,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101704,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101705,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101710,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101719,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU_101731,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_101737,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_101743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_101754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_101756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_101757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_101762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU_101770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101811,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101821,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101823,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101826,0,0,0,2,0,2,0,0,1,0,3,0,0,0,0,0,0,2,0,2,0
OTU_101838,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101845,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_101849,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU_101856,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101864,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101866,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101867,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101868,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101870,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101871,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101874,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101880,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101881,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101883,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_101894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_10190,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,0,0,0
OTU_101900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_101901,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_101903,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU_101915,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_101916,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_101917,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_101918,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101932,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_101935,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_101936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU_101937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU_101938,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_101944,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101947,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101951,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101955,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101958,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101963,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101964,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101965,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_101972,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101976,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_101981,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_101987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_101988,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102001,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102004,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102010,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_102011,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102016,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102017,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102018,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102022,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_102030,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102031,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102032,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU_102042,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102046,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU_102065,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102069,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_102074,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102075,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102076,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102077,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102084,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102085,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102093,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102094,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102101,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102103,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102111,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102116,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102125,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102128,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102135,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102137,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102138,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102140,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102146,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10215,0,0,0,0,1,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102153,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102157,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102160,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102165,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102190,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102193,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,22,0,2,0
OTU_102200,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102201,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102203,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102204,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102205,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102210,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102212,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102217,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU_10224,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102240,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU_102248,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10225,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
OTU_102255,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102256,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102267,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_102271,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102284,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102285,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_102290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_102303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU_102315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_102320,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102334,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_102335,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_102472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_102473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_102502,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_102521,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102526,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_102552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_102561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_102571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_102599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_102720,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU_102798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_102807,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102808,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU_102815,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102819,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102831,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102846,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102849,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102855,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
