"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"OTU_82807","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_82831","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_82848","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_82868","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_82889","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_82899","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_82900","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_82905","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_82919","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_82929","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_82955","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_82957","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_82964","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_82968","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_82981","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_82996","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_82997","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_83001","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_83008","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83013","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_83021","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_83026","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_83034","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83038","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83039","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_83050","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Pontellidae","g_","s_"
"OTU_83051","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83052","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_83054","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83056","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_83058","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_83063","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83065","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83081","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83084","Eukaryota","p_","c_","o_","f_","g_","s_"
"OTU_83088","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83090","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83099","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83102","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_83104","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_83106","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83107","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83111","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83117","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83120","Eukaryota","Arthropoda","Branchiopoda","Diplostraca","Sididae","Penilia","Penilia avirostris"
"OTU_83124","Eukaryota","Mollusca","Gastropoda","Nudibranchia","Onchidorididae","Acanthodoris","s_"
"OTU_83129","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Flaccisagitta","Flaccisagitta enflata"
"OTU_83131","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta setosa"
"OTU_83133","Eukaryota","Mollusca","Gastropoda","Thecosomata","Cavoliniidae","Hyalocylis","Hyalocylis striata"
"OTU_83134","Eukaryota","Mollusca","Gastropoda","o_","f_","g_","s_"
"OTU_83135","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83139","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_83141","Eukaryota","Chordata","Thaliacea","Salpida","Salpidae","Thalia","s_"
"OTU_83148","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83149","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83154","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_83165","Eukaryota","Chordata","Thaliacea","Salpida","Salpidae","Cyclosalpa","s_"
"OTU_83167","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_83213","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_83223","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_83229","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_83230","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","g_","s_"
"OTU_83235","Eukaryota","Chordata","Thaliacea","Doliolida","Doliolidae","g_","s_"
"OTU_83245","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83249","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83254","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83255","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83262","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83265","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83266","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83279","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83318","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83320","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83321","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83324","Eukaryota","Cnidaria","Hydrozoa","Trachymedusae","Geryoniidae","g_","s_"
"OTU_83336","Eukaryota","Arthropoda","Branchiopoda","Diplostraca","Sididae","Penilia","Penilia avirostris"
"OTU_83339","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83343","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83348","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","Oikopleura","Oikopleura dioica"
"OTU_83351","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","Oikopleura","Oikopleura labradoriensis"
"OTU_83352","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","g_","s_"
"OTU_83353","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","g_","s_"
"OTU_83356","Eukaryota","unknown","Dinophyceae","Syndiniales","f_","g_","s_"
"OTU_83362","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83363","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83365","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_83368","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Temoridae","Temora","s_"
"OTU_83377","Eukaryota","unknown","Dinophyceae","Pyrocystales","Pyrocystaceae","Pyrocystis","Pyrocystis noctiluca"
"OTU_83378","Eukaryota","unknown","Dinophyceae","Pyrocystales","Pyrocystaceae","Pyrocystis","Pyrocystis noctiluca"
"OTU_83385","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_83389","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83391","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_83392","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_83394","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83396","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_83399","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","g_","s_"
"OTU_83403","Eukaryota","unknown","Dinophyceae","Gonyaulacales","Ceratiaceae","g_","s_"
"OTU_83405","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_83406","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_83407","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_83409","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus furcatus"
"OTU_83412","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83413","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","Subeucalanus subcrassus"
"OTU_83417","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_83419","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83426","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_83438","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83442","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_8345","Eukaryota","Arthropoda","Hexanauplia","unknown","unknown","unknown","s_"
"OTU_83454","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83457","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83461","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83463","Eukaryota","p_","c_","o_","f_","g_","s_"
"OTU_83464","Eukaryota","Chordata","Thaliacea","Doliolida","Doliolidae","g_","s_"
"OTU_83467","Eukaryota","Chordata","Thaliacea","Salpida","Salpidae","Thalia","s_"
"OTU_83479","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_83480","Eukaryota","p_","c_","o_","f_","g_","s_"
"OTU_83481","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83487","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_83496","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_83499","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83502","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83504","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_83507","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_83510","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83518","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_83519","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_83522","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83527","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83537","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Metridia","Metridia lucens"
"OTU_83547","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83554","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus furcatus"
"OTU_83557","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83561","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_83562","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_83563","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83567","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83571","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_83572","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83573","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_83577","not assigned","not assigned","not assigned","not assigned","not assigned","g_","s_"
"OTU_83579","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Undinula","Undinula vulgaris"
"OTU_83590","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Muggiaea","s_"
"OTU_83595","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83598","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83599","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83600","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_83601","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_83607","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Metridia","Metridia lucens"
"OTU_83613","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Metridia","Metridia lucens"
"OTU_83620","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Metridia","Metridia lucens"
"OTU_83630","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83631","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83637","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83638","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_83643","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83644","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83648","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83651","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_83654","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83655","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_83668","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83669","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_83670","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83681","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_83690","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83694","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83697","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83700","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_83714","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","s_"
"OTU_83716","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_83728","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83736","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83742","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83765","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83824","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83839","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Ctenocalanus","s_"
"OTU_83844","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Ctenocalanus","s_"
"OTU_83847","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83850","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83851","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_83887","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_83890","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_83891","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_83908","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83925","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83928","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_83931","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83932","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83963","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_83964","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83967","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_83970","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_83974","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_83988","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_84001","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_84005","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84011","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_84012","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_84013","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_84014","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84024","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84025","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84027","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus furcatus"
"OTU_84032","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84034","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_84035","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_84036","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_84037","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","s_"
"OTU_84041","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84043","Eukaryota","Mollusca","Gastropoda","Neogastropoda","f_","g_","s_"
"OTU_84045","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84053","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Pleuromamma","s_"
"OTU_84054","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_84055","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_84056","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_84058","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84060","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_84075","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_84081","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_84082","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Ctenocalanus","s_"
"OTU_84086","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_84089","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_84091","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_84100","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_84109","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_84110","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84112","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_84114","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84116","Eukaryota","Ctenophora","Tentaculata","o_","f_","g_","s_"
"OTU_84119","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","Blastodinium","s_"
"OTU_84121","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84124","Eukaryota","Annelida","Polychaeta","Phyllodocida","Typhloscolecidae","Typhloscolex","s_"
"OTU_84128","Eukaryota","Annelida","Polychaeta","Phyllodocida","Typhloscolecidae","Typhloscolex","s_"
"OTU_84132","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","g_","s_"
"OTU_84133","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Flaccisagitta","Flaccisagitta enflata"
"OTU_84134","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84136","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84138","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84140","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","s_"
"OTU_84146","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84148","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84151","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","g_","s_"
"OTU_84152","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","g_","s_"
"OTU_84154","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_84156","Eukaryota","Cnidaria","Hydrozoa","Trachymedusae","Geryoniidae","g_","s_"
"OTU_84160","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84168","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","Blastodinium","s_"
"OTU_84171","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84172","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84180","Eukaryota","Chordata","Thaliacea","Salpida","Salpidae","Thalia","s_"
"OTU_84181","Eukaryota","Chordata","Thaliacea","Salpida","Salpidae","Thalia","s_"
"OTU_84183","Eukaryota","Chordata","Thaliacea","Salpida","Salpidae","Salpa","s_"
"OTU_84188","Eukaryota","Arthropoda","Malacostraca","unknown","Hemisquillidae","Hemisquilla","Hemisquilla californiensis"
"OTU_84193","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_84198","Eukaryota","Arthropoda","Malacostraca","Mysida","Mysidae","g_","s_"
"OTU_842","Eukaryota","Chordata","Actinopteri","o_","f_","g_","s_"
"OTU_84202","Eukaryota","Arthropoda","Malacostraca","unknown","Hemisquillidae","Hemisquilla","Hemisquilla californiensis"
"OTU_84203","Eukaryota","Arthropoda","Malacostraca","unknown","Hemisquillidae","Hemisquilla","Hemisquilla californiensis"
"OTU_84205","Eukaryota","Arthropoda","Malacostraca","unknown","Hemisquillidae","Hemisquilla","Hemisquilla californiensis"
"OTU_84207","Eukaryota","Arthropoda","Malacostraca","unknown","Hemisquillidae","Hemisquilla","Hemisquilla californiensis"
"OTU_84215","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_84216","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_84217","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_84226","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84227","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_84229","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_84250","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Thysanoessa","s_"
"OTU_84266","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
